Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Staphylococcus aureus,PATRIC_genomes,1280.30706.fna,N/A,S,1383
Staphylococcus aureus,PATRIC_genomes,1280.30707.fna,S,S,1383
Staphylococcus aureus,PATRIC_genomes,1280.30708.fna,S,N/A,720
Staphylococcus aureus,PATRIC_genomes,1280.30709.fna,N/A,S,637
Staphylococcus aureus,PATRIC_genomes,1280.30711.fna,S,N/A,637
Staphylococcus aureus,PATRIC_genomes,1280.30718.fna,S,N/A,879
Staphylococcus aureus,PATRIC_genomes,1280.30721.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30726.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.30727.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.30728.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.30733.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30734.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30736.fna,N/A,S,920
Staphylococcus aureus,PATRIC_genomes,1280.30737.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30738.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30739.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30742.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.30744.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30749.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30751.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30752.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30753.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30754.fna,N/A,R,1029
Staphylococcus aureus,PATRIC_genomes,1280.30755.fna,N/A,R,1029
Staphylococcus aureus,PATRIC_genomes,1280.30759.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30761.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30762.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30763.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30764.fna,R,S,179
Staphylococcus aureus,PATRIC_genomes,1280.30765.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30766.fna,R,S,179
Staphylococcus aureus,PATRIC_genomes,1280.30767.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30768.fna,R,N/A,179
Staphylococcus aureus,PATRIC_genomes,1280.30773.fna,N/A,S,992
Staphylococcus aureus,PATRIC_genomes,1280.30775.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30781.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30783.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30784.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30785.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30787.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30793.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30794.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30796.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30798.fna,N/A,S,40
Staphylococcus aureus,PATRIC_genomes,1280.30799.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30801.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30806.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30807.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30809.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30816.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30818.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30822.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30823.fna,N/A,S,40
Staphylococcus aureus,PATRIC_genomes,1280.30826.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30828.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.30833.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30841.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30849.fna,N/A,S,374
Staphylococcus aureus,PATRIC_genomes,1280.30852.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30854.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30857.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30865.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30867.fna,N/A,R,1391
Staphylococcus aureus,PATRIC_genomes,1280.30868.fna,N/A,S,40
Staphylococcus aureus,PATRIC_genomes,1280.30872.fna,N/A,R,47
Staphylococcus aureus,PATRIC_genomes,1280.30873.fna,N/A,R,1548
Staphylococcus aureus,PATRIC_genomes,1280.30875.fna,R,N/A,519
Staphylococcus aureus,PATRIC_genomes,1280.30876.fna,S,S,1266
Staphylococcus aureus,PATRIC_genomes,1280.30877.fna,R,R,140
Staphylococcus aureus,PATRIC_genomes,1280.30879.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.30881.fna,R,N/A,1051
Staphylococcus aureus,PATRIC_genomes,1280.30883.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.30884.fna,N/A,S,1876
Staphylococcus aureus,PATRIC_genomes,1280.30885.fna,S,N/A,896
Staphylococcus aureus,PATRIC_genomes,1280.30886.fna,R,R,153
Staphylococcus aureus,PATRIC_genomes,1280.30888.fna,R,R,72
Staphylococcus aureus,PATRIC_genomes,1280.30892.fna,R,N/A,470
Staphylococcus aureus,PATRIC_genomes,1280.30894.fna,S,N/A,252
Staphylococcus aureus,PATRIC_genomes,1280.30895.fna,N/A,S,252
Staphylococcus aureus,PATRIC_genomes,1280.30898.fna,R,R,1242
Staphylococcus aureus,PATRIC_genomes,1280.30899.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30902.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.30904.fna,S,R,45
Staphylococcus aureus,PATRIC_genomes,1280.30907.fna,N/A,S,1634
Staphylococcus aureus,PATRIC_genomes,1280.30909.fna,R,S,896
Staphylococcus aureus,PATRIC_genomes,1280.30911.fna,S,R,229
Staphylococcus aureus,PATRIC_genomes,1280.30912.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30913.fna,R,R,706
Staphylococcus aureus,PATRIC_genomes,1280.30914.fna,N/A,R,140
Staphylococcus aureus,PATRIC_genomes,1280.30915.fna,N/A,S,758
Staphylococcus aureus,PATRIC_genomes,1280.30918.fna,S,N/A,758
Staphylococcus aureus,PATRIC_genomes,1280.30922.fna,N/A,S,743
Staphylococcus aureus,PATRIC_genomes,1280.30924.fna,R,R,329
Staphylococcus aureus,PATRIC_genomes,1280.30925.fna,S,R,329
Staphylococcus aureus,PATRIC_genomes,1280.31199.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.31201.fna,R,R,6
Staphylococcus aureus,PATRIC_genomes,1280.31202.fna,R,R,59
Staphylococcus aureus,PATRIC_genomes,1280.31205.fna,R,S,275
Staphylococcus aureus,PATRIC_genomes,1280.31206.fna,N/A,S,897
Staphylococcus aureus,PATRIC_genomes,1280.31208.fna,N/A,S,897
Staphylococcus aureus,PATRIC_genomes,1280.31209.fna,N/A,R,833
Staphylococcus aureus,PATRIC_genomes,1280.31211.fna,S,N/A,977
Staphylococcus aureus,PATRIC_genomes,1280.31212.fna,N/A,S,163
Staphylococcus aureus,PATRIC_genomes,1280.31225.fna,S,N/A,163
Staphylococcus aureus,PATRIC_genomes,1280.31227.fna,N/A,S,74
Staphylococcus aureus,PATRIC_genomes,1280.31228.fna,N/A,R,379
Staphylococcus aureus,PATRIC_genomes,1280.31234.fna,N/A,S,74
Staphylococcus aureus,PATRIC_genomes,1280.31247.fna,N/A,S,163
Staphylococcus aureus,PATRIC_genomes,1280.31248.fna,S,N/A,163
Staphylococcus aureus,PATRIC_genomes,1280.31251.fna,S,N/A,1136
Staphylococcus aureus,PATRIC_genomes,1280.31253.fna,S,N/A,1340
Staphylococcus aureus,PATRIC_genomes,1280.31254.fna,N/A,R,379
Staphylococcus aureus,PATRIC_genomes,1280.31261.fna,N/A,R,1014
Staphylococcus aureus,PATRIC_genomes,1280.31264.fna,N/A,R,379
Staphylococcus aureus,PATRIC_genomes,1280.31265.fna,S,N/A,163
Staphylococcus aureus,PATRIC_genomes,1280.31266.fna,S,N/A,1097
Staphylococcus aureus,PATRIC_genomes,1280.31267.fna,N/A,S,74
Staphylococcus aureus,PATRIC_genomes,1280.31271.fna,S,S,163
Staphylococcus aureus,PATRIC_genomes,1280.31272.fna,S,S,74
Staphylococcus aureus,PATRIC_genomes,1280.31277.fna,S,N/A,163
Staphylococcus aureus,PATRIC_genomes,1280.31282.fna,N/A,S,163
Staphylococcus aureus,PATRIC_genomes,1280.31283.fna,N/A,S,163
Staphylococcus aureus,PATRIC_genomes,1280.31285.fna,N/A,S,222
Staphylococcus aureus,PATRIC_genomes,1280.31288.fna,N/A,S,163
Staphylococcus aureus,PATRIC_genomes,1280.31294.fna,N/A,S,745
Staphylococcus aureus,PATRIC_genomes,1280.31295.fna,S,N/A,163
Staphylococcus aureus,PATRIC_genomes,1280.31569.fna,S,N/A,252
Staphylococcus aureus,PATRIC_genomes,1280.31571.fna,S,N/A,1216
Staphylococcus aureus,PATRIC_genomes,1280.31572.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31576.fna,N/A,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31577.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31578.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31579.fna,R,N/A,761
Staphylococcus aureus,PATRIC_genomes,1280.31581.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.31584.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31585.fna,R,N/A,134
Staphylococcus aureus,PATRIC_genomes,1280.31586.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31587.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31588.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31589.fna,R,S,134
Staphylococcus aureus,PATRIC_genomes,1280.31593.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31594.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31596.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31597.fna,N/A,R,85
Staphylococcus aureus,PATRIC_genomes,1280.31598.fna,N/A,R,85
Staphylococcus aureus,PATRIC_genomes,1280.31599.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31602.fna,S,R,85
Staphylococcus aureus,PATRIC_genomes,1280.31603.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31604.fna,R,N/A,830
Staphylococcus aureus,PATRIC_genomes,1280.31605.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31606.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31609.fna,N/A,R,2
Staphylococcus aureus,PATRIC_genomes,1280.31611.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31612.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31613.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31614.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31615.fna,N/A,S,2
Staphylococcus aureus,PATRIC_genomes,1280.31616.fna,N/A,R,175
Staphylococcus aureus,PATRIC_genomes,1280.31617.fna,N/A,R,952
Staphylococcus aureus,PATRIC_genomes,1280.31618.fna,R,S,238
Staphylococcus aureus,PATRIC_genomes,1280.31621.fna,R,N/A,134
Staphylococcus aureus,PATRIC_genomes,1280.31622.fna,R,R,103
Staphylococcus aureus,PATRIC_genomes,1280.31623.fna,R,R,1625
Staphylococcus aureus,PATRIC_genomes,1280.31624.fna,R,R,1438
Staphylococcus aureus,PATRIC_genomes,1280.31625.fna,R,R,175
Staphylococcus aureus,PATRIC_genomes,1280.31628.fna,S,N/A,1671
Staphylococcus aureus,PATRIC_genomes,1280.31629.fna,S,N/A,51
Staphylococcus aureus,PATRIC_genomes,1280.31902.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31903.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31904.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31905.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31906.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31907.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31908.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31909.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31911.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31912.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31913.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31915.fna,R,R,375
Staphylococcus aureus,PATRIC_genomes,1280.31918.fna,S,N/A,236
Staphylococcus aureus,PATRIC_genomes,1280.31924.fna,S,N/A,236
Staphylococcus aureus,PATRIC_genomes,1280.31927.fna,N/A,S,236
Staphylococcus aureus,PATRIC_genomes,1280.31928.fna,S,S,236
Staphylococcus aureus,PATRIC_genomes,1280.31932.fna,R,R,59
Staphylococcus aureus,PATRIC_genomes,1280.31933.fna,N/A,R,59
Staphylococcus aureus,PATRIC_genomes,1280.31934.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.31935.fna,R,R,1
Staphylococcus aureus,PATRIC_genomes,1280.31938.fna,S,N/A,335
Staphylococcus aureus,PATRIC_genomes,1280.32188.fna,R,N/A,481
Staphylococcus aureus,PATRIC_genomes,1280.32189.fna,R,R,706
Staphylococcus aureus,PATRIC_genomes,1280.32191.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.32192.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32193.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32194.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32197.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32198.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32199.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32201.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32202.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32203.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32204.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32205.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32207.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32212.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32213.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32214.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32215.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32216.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32217.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32218.fna,S,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32219.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32221.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32222.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32223.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32225.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32227.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32229.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32232.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32236.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32238.fna,R,N/A,34
Staphylococcus aureus,PATRIC_genomes,1280.32239.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.32243.fna,R,N/A,741
Staphylococcus aureus,PATRIC_genomes,1280.32245.fna,S,N/A,258
Staphylococcus aureus,PATRIC_genomes,1280.32255.fna,S,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32259.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32261.fna,S,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.32262.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32263.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32264.fna,S,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.32268.fna,R,N/A,419
Staphylococcus aureus,PATRIC_genomes,1280.32272.fna,N/A,R,59
Staphylococcus aureus,PATRIC_genomes,1280.32275.fna,S,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32276.fna,S,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.32278.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32279.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32285.fna,S,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32292.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.32293.fna,N/A,R,59
Staphylococcus aureus,PATRIC_genomes,1280.32295.fna,S,N/A,1408
Staphylococcus aureus,PATRIC_genomes,1280.32314.fna,N/A,S,13
Staphylococcus aureus,PATRIC_genomes,1280.32322.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.32323.fna,S,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.32326.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.32327.fna,S,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.32332.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.32335.fna,S,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.32339.fna,N/A,S,84
Staphylococcus aureus,PATRIC_genomes,1280.32344.fna,S,N/A,1378
Staphylococcus aureus,PATRIC_genomes,1280.32345.fna,N/A,S,13
Staphylococcus aureus,PATRIC_genomes,1280.32347.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.32348.fna,N/A,S,13
Staphylococcus aureus,PATRIC_genomes,1280.32588.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.32591.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.32592.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.32594.fna,N/A,S,125
Staphylococcus aureus,PATRIC_genomes,1280.32595.fna,N/A,R,84
Staphylococcus aureus,PATRIC_genomes,1280.32596.fna,N/A,R,47
Staphylococcus aureus,PATRIC_genomes,1280.32597.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.32598.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.32599.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.32601.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.32605.fna,N/A,R,84
Staphylococcus aureus,PATRIC_genomes,1280.32606.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.32607.fna,R,S,134
Staphylococcus aureus,PATRIC_genomes,1280.32608.fna,R,N/A,134
Staphylococcus aureus,PATRIC_genomes,1280.32609.fna,N/A,S,2
Staphylococcus aureus,PATRIC_genomes,1280.32614.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.32615.fna,S,S,258
Staphylococcus aureus,PATRIC_genomes,1280.32617.fna,N/A,R,536
Staphylococcus aureus,PATRIC_genomes,1280.32621.fna,S,R,484
Staphylococcus aureus,PATRIC_genomes,1280.32622.fna,S,N/A,134
Staphylococcus aureus,PATRIC_genomes,1280.32623.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.32626.fna,R,R,666
Staphylococcus aureus,PATRIC_genomes,1280.32628.fna,N/A,R,134
Staphylococcus aureus,PATRIC_genomes,1280.32631.fna,N/A,R,125
Staphylococcus aureus,PATRIC_genomes,1280.32634.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.32987.fna,R,N/A,481
Staphylococcus aureus,PATRIC_genomes,1280.32988.fna,S,N/A,1235
Staphylococcus aureus,PATRIC_genomes,1280.32989.fna,R,S,13
Staphylococcus aureus,PATRIC_genomes,1280.32992.fna,N/A,R,176
Staphylococcus aureus,PATRIC_genomes,1280.32994.fna,S,N/A,801
Staphylococcus aureus,PATRIC_genomes,1280.32995.fna,N/A,R,479
Staphylococcus aureus,PATRIC_genomes,1280.32996.fna,N/A,R,479
Staphylococcus aureus,PATRIC_genomes,1280.33005.fna,N/A,S,1145
Staphylococcus aureus,PATRIC_genomes,1280.33006.fna,R,R,1110
Staphylococcus aureus,PATRIC_genomes,1280.33011.fna,S,S,129
Staphylococcus aureus,PATRIC_genomes,1280.33017.fna,S,N/A,502
Staphylococcus aureus,PATRIC_genomes,1280.33021.fna,S,N/A,814
Staphylococcus aureus,PATRIC_genomes,1280.33022.fna,N/A,S,699
Staphylococcus aureus,PATRIC_genomes,1280.33025.fna,N/A,S,699
Staphylococcus aureus,PATRIC_genomes,1280.33027.fna,N/A,R,126
Staphylococcus aureus,PATRIC_genomes,1280.33031.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33034.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33035.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33039.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33041.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33043.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33275.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.33276.fna,N/A,R,176
Staphylococcus aureus,PATRIC_genomes,1280.33278.fna,R,R,41
Staphylococcus aureus,PATRIC_genomes,1280.33279.fna,S,N/A,1742
Staphylococcus aureus,PATRIC_genomes,1280.33281.fna,N/A,R,6
Staphylococcus aureus,PATRIC_genomes,1280.33282.fna,N/A,R,1786
Staphylococcus aureus,PATRIC_genomes,1280.33284.fna,S,R,6
Staphylococcus aureus,PATRIC_genomes,1280.33285.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.33286.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33287.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33288.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33289.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33291.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33292.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33293.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33294.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33295.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33296.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33297.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33298.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33299.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33301.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33302.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33303.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33304.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33305.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33306.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33307.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33308.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33309.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33311.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33312.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33313.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33314.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33315.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33316.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33317.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33318.fna,N/A,S,169
Staphylococcus aureus,PATRIC_genomes,1280.33319.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33321.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33322.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33323.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33324.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33325.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33326.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33327.fna,R,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33328.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33332.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33333.fna,S,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33334.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33335.fna,S,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33336.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33337.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33338.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33339.fna,S,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33341.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33342.fna,S,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33343.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33344.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33345.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33346.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33347.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33348.fna,N/A,R,169
Staphylococcus aureus,PATRIC_genomes,1280.33349.fna,N/A,R,1759
Staphylococcus aureus,PATRIC_genomes,1280.33351.fna,S,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33352.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.33355.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.33357.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.33358.fna,R,N/A,275
Staphylococcus aureus,PATRIC_genomes,1280.33359.fna,N/A,R,126
Staphylococcus aureus,PATRIC_genomes,1280.33363.fna,N/A,S,40
Staphylococcus aureus,PATRIC_genomes,1280.33365.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.33372.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33374.fna,N/A,R,50
