Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Escherichia coli,PATRIC_e.coli,562.23592.fna,N/A,S,1867
Escherichia coli,PATRIC_e.coli,562.23593.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23594.fna,N/A,R,884
Escherichia coli,PATRIC_e.coli,562.23595.fna,N/A,S,1122
Escherichia coli,PATRIC_e.coli,562.23596.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23597.fna,N/A,S,700
Escherichia coli,PATRIC_e.coli,562.23598.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23599.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23600.fna,N/A,S,119
Escherichia coli,PATRIC_e.coli,562.23601.fna,N/A,S,1669
Escherichia coli,PATRIC_e.coli,562.23602.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23603.fna,N/A,S,218
Escherichia coli,PATRIC_e.coli,562.23604.fna,N/A,S,86
Escherichia coli,PATRIC_e.coli,562.23605.fna,N/A,S,210
Escherichia coli,PATRIC_e.coli,562.23606.fna,N/A,S,1808
Escherichia coli,PATRIC_e.coli,562.23607.fna,N/A,S,613
Escherichia coli,PATRIC_e.coli,562.23608.fna,N/A,S,1238
Escherichia coli,PATRIC_e.coli,562.23609.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23610.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23611.fna,N/A,S,93
Escherichia coli,PATRIC_e.coli,562.23612.fna,N/A,S,465
Escherichia coli,PATRIC_e.coli,562.23613.fna,N/A,S,855
Escherichia coli,PATRIC_e.coli,562.23614.fna,N/A,S,1624
Escherichia coli,PATRIC_e.coli,562.23615.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23616.fna,N/A,S,656
Escherichia coli,PATRIC_e.coli,562.23617.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23618.fna,N/A,S,315
Escherichia coli,PATRIC_e.coli,562.23619.fna,N/A,S,1064
Escherichia coli,PATRIC_e.coli,562.23620.fna,N/A,S,582
Escherichia coli,PATRIC_e.coli,562.23621.fna,N/A,S,96
Escherichia coli,PATRIC_e.coli,562.23622.fna,N/A,S,1852
Escherichia coli,PATRIC_e.coli,562.23623.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23624.fna,N/A,S,1679
Escherichia coli,PATRIC_e.coli,562.23625.fna,N/A,S,641
Escherichia coli,PATRIC_e.coli,562.23626.fna,N/A,S,259
Escherichia coli,PATRIC_e.coli,562.23627.fna,N/A,S,350
Escherichia coli,PATRIC_e.coli,562.23628.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23629.fna,N/A,S,147
Escherichia coli,PATRIC_e.coli,562.23630.fna,N/A,S,1895
Escherichia coli,PATRIC_e.coli,562.23631.fna,N/A,S,684
Escherichia coli,PATRIC_e.coli,562.23632.fna,N/A,S,82
Escherichia coli,PATRIC_e.coli,562.23633.fna,N/A,S,557
Escherichia coli,PATRIC_e.coli,562.23634.fna,N/A,S,771
Escherichia coli,PATRIC_e.coli,562.23635.fna,N/A,S,1250
Escherichia coli,PATRIC_e.coli,562.23636.fna,N/A,S,1010
Escherichia coli,PATRIC_e.coli,562.23637.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23638.fna,N/A,S,1315
Escherichia coli,PATRIC_e.coli,562.23639.fna,N/A,S,1796
Escherichia coli,PATRIC_e.coli,562.23640.fna,N/A,R,224
Escherichia coli,PATRIC_e.coli,562.23641.fna,N/A,S,900
Escherichia coli,PATRIC_e.coli,562.23642.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23643.fna,N/A,S,342
Escherichia coli,PATRIC_e.coli,562.23644.fna,N/A,S,1215
Escherichia coli,PATRIC_e.coli,562.23645.fna,N/A,R,608
Escherichia coli,PATRIC_e.coli,562.23646.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23647.fna,N/A,S,1770
Escherichia coli,PATRIC_e.coli,562.23648.fna,N/A,S,779
Escherichia coli,PATRIC_e.coli,562.23649.fna,N/A,S,1691
Escherichia coli,PATRIC_e.coli,562.23650.fna,N/A,S,1766
Escherichia coli,PATRIC_e.coli,562.23651.fna,N/A,S,1506
Escherichia coli,PATRIC_e.coli,562.23652.fna,N/A,S,1502
Escherichia coli,PATRIC_e.coli,562.23653.fna,N/A,S,39
Escherichia coli,PATRIC_e.coli,562.23654.fna,N/A,S,538
Escherichia coli,PATRIC_e.coli,562.23655.fna,N/A,S,564
Escherichia coli,PATRIC_e.coli,562.23656.fna,N/A,S,928
Escherichia coli,PATRIC_e.coli,562.23657.fna,N/A,S,1900
Escherichia coli,PATRIC_e.coli,562.23658.fna,N/A,S,403
Escherichia coli,PATRIC_e.coli,562.23659.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23660.fna,N/A,S,1723
Escherichia coli,PATRIC_e.coli,562.23661.fna,N/A,S,1859
Escherichia coli,PATRIC_e.coli,562.23662.fna,N/A,S,86
Escherichia coli,PATRIC_e.coli,562.23663.fna,N/A,S,1561
Escherichia coli,PATRIC_e.coli,562.23664.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23665.fna,N/A,S,1325
Escherichia coli,PATRIC_e.coli,562.23666.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23667.fna,N/A,S,1640
Escherichia coli,PATRIC_e.coli,562.23668.fna,N/A,S,1507
Escherichia coli,PATRIC_e.coli,562.23669.fna,N/A,S,1109
Escherichia coli,PATRIC_e.coli,562.23670.fna,N/A,S,1228
Escherichia coli,PATRIC_e.coli,562.23671.fna,N/A,S,538
Escherichia coli,PATRIC_e.coli,562.23672.fna,N/A,S,52
Escherichia coli,PATRIC_e.coli,562.23673.fna,N/A,S,294
Escherichia coli,PATRIC_e.coli,562.23674.fna,N/A,S,396
Escherichia coli,PATRIC_e.coli,562.23675.fna,N/A,S,1837
Escherichia coli,PATRIC_e.coli,562.23676.fna,N/A,S,1739
Escherichia coli,PATRIC_e.coli,562.23677.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23678.fna,N/A,S,430
Escherichia coli,PATRIC_e.coli,562.23679.fna,N/A,S,680
Escherichia coli,PATRIC_e.coli,562.23680.fna,N/A,S,366
Escherichia coli,PATRIC_e.coli,562.23681.fna,N/A,S,744
Escherichia coli,PATRIC_e.coli,562.23682.fna,N/A,R,1510
Escherichia coli,PATRIC_e.coli,562.23683.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23684.fna,N/A,S,359
Escherichia coli,PATRIC_e.coli,562.23685.fna,N/A,S,867
Escherichia coli,PATRIC_e.coli,562.23686.fna,N/A,S,1855
Escherichia coli,PATRIC_e.coli,562.23687.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23688.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23689.fna,N/A,S,439
Escherichia coli,PATRIC_e.coli,562.23690.fna,N/A,S,344
Escherichia coli,PATRIC_e.coli,562.23691.fna,N/A,S,97
Escherichia coli,PATRIC_e.coli,562.23692.fna,N/A,S,588
Escherichia coli,PATRIC_e.coli,562.23693.fna,N/A,S,954
Escherichia coli,PATRIC_e.coli,562.23694.fna,N/A,S,1164
Escherichia coli,PATRIC_e.coli,562.23695.fna,N/A,S,1232
Escherichia coli,PATRIC_e.coli,562.23696.fna,N/A,S,128
Escherichia coli,PATRIC_e.coli,562.23698.fna,N/A,S,580
Escherichia coli,PATRIC_e.coli,562.23699.fna,N/A,S,178
Escherichia coli,PATRIC_e.coli,562.23700.fna,N/A,S,315
Escherichia coli,PATRIC_e.coli,562.23701.fna,N/A,S,1460
Escherichia coli,PATRIC_e.coli,562.23702.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23703.fna,N/A,S,286
Escherichia coli,PATRIC_e.coli,562.23704.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23705.fna,N/A,S,86
Escherichia coli,PATRIC_e.coli,562.23706.fna,N/A,S,1354
Escherichia coli,PATRIC_e.coli,562.23707.fna,N/A,S,702
Escherichia coli,PATRIC_e.coli,562.23708.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23709.fna,N/A,S,1346
Escherichia coli,PATRIC_e.coli,562.23710.fna,N/A,S,407
Escherichia coli,PATRIC_e.coli,562.23711.fna,N/A,S,128
Escherichia coli,PATRIC_e.coli,562.23712.fna,N/A,S,195
Escherichia coli,PATRIC_e.coli,562.23713.fna,N/A,S,145
Escherichia coli,PATRIC_e.coli,562.23714.fna,N/A,S,526
Escherichia coli,PATRIC_e.coli,562.23715.fna,N/A,S,533
Escherichia coli,PATRIC_e.coli,562.23716.fna,N/A,S,347
Escherichia coli,PATRIC_e.coli,562.23717.fna,N/A,R,1282
Escherichia coli,PATRIC_e.coli,562.23718.fna,N/A,S,161
Escherichia coli,PATRIC_e.coli,562.23719.fna,N/A,S,1267
Escherichia coli,PATRIC_e.coli,562.23720.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23721.fna,N/A,R,109
Escherichia coli,PATRIC_e.coli,562.23722.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23723.fna,N/A,S,101
Escherichia coli,PATRIC_e.coli,562.23724.fna,N/A,S,615
Escherichia coli,PATRIC_e.coli,562.23725.fna,N/A,S,97
Escherichia coli,PATRIC_e.coli,562.23726.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23727.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23728.fna,N/A,S,1567
Escherichia coli,PATRIC_e.coli,562.23729.fna,N/A,S,571
Escherichia coli,PATRIC_e.coli,562.23730.fna,N/A,S,571
Escherichia coli,PATRIC_e.coli,562.23731.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23732.fna,N/A,S,1600
Escherichia coli,PATRIC_e.coli,562.23733.fna,N/A,S,410
Escherichia coli,PATRIC_e.coli,562.23734.fna,N/A,R,861
Escherichia coli,PATRIC_e.coli,562.23735.fna,N/A,S,633
Escherichia coli,PATRIC_e.coli,562.23736.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23737.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23738.fna,N/A,S,544
Escherichia coli,PATRIC_e.coli,562.23739.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23740.fna,N/A,S,1497
Escherichia coli,PATRIC_e.coli,562.23741.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23742.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23743.fna,N/A,S,1472
Escherichia coli,PATRIC_e.coli,562.23744.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23745.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23746.fna,N/A,S,161
Escherichia coli,PATRIC_e.coli,562.23747.fna,N/A,S,1428
Escherichia coli,PATRIC_e.coli,562.23748.fna,N/A,S,106
Escherichia coli,PATRIC_e.coli,562.23749.fna,N/A,S,442
Escherichia coli,PATRIC_e.coli,562.23750.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23751.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23752.fna,N/A,S,1494
Escherichia coli,PATRIC_e.coli,562.23753.fna,N/A,S,1716
Escherichia coli,PATRIC_e.coli,562.23754.fna,N/A,S,161
Escherichia coli,PATRIC_e.coli,562.23755.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23756.fna,N/A,S,1116
Escherichia coli,PATRIC_e.coli,562.23757.fna,N/A,S,1079
Escherichia coli,PATRIC_e.coli,562.23758.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23759.fna,N/A,S,391
Escherichia coli,PATRIC_e.coli,562.23760.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23761.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23762.fna,N/A,S,1492
Escherichia coli,PATRIC_e.coli,562.23763.fna,N/A,S,1599
Escherichia coli,PATRIC_e.coli,562.23764.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23765.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23766.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23767.fna,N/A,S,149
Escherichia coli,PATRIC_e.coli,562.23768.fna,N/A,S,954
Escherichia coli,PATRIC_e.coli,562.23769.fna,N/A,S,23
Escherichia coli,PATRIC_e.coli,562.23770.fna,N/A,S,160
Escherichia coli,PATRIC_e.coli,562.23771.fna,N/A,S,676
Escherichia coli,PATRIC_e.coli,562.23772.fna,N/A,S,1451
Escherichia coli,PATRIC_e.coli,562.23773.fna,N/A,S,209
Escherichia coli,PATRIC_e.coli,562.23774.fna,N/A,S,79
Escherichia coli,PATRIC_e.coli,562.23775.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23776.fna,N/A,S,649
Escherichia coli,PATRIC_e.coli,562.23777.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23778.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23779.fna,N/A,S,1023
Escherichia coli,PATRIC_e.coli,562.23780.fna,N/A,S,702
Escherichia coli,PATRIC_e.coli,562.23781.fna,N/A,R,1112
Escherichia coli,PATRIC_e.coli,562.23782.fna,N/A,S,1613
Escherichia coli,PATRIC_e.coli,562.23783.fna,N/A,S,1165
Escherichia coli,PATRIC_e.coli,562.23784.fna,N/A,S,101
Escherichia coli,PATRIC_e.coli,562.23785.fna,N/A,S,620
Escherichia coli,PATRIC_e.coli,562.23786.fna,N/A,S,1336
Escherichia coli,PATRIC_e.coli,562.23787.fna,N/A,S,144
Escherichia coli,PATRIC_e.coli,562.23788.fna,N/A,S,1249
Escherichia coli,PATRIC_e.coli,562.23789.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23790.fna,N/A,S,225
Escherichia coli,PATRIC_e.coli,562.23791.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23792.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23793.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23794.fna,N/A,S,1595
Escherichia coli,PATRIC_e.coli,562.23795.fna,N/A,S,1387
Escherichia coli,PATRIC_e.coli,562.23796.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23797.fna,N/A,S,686
Escherichia coli,PATRIC_e.coli,562.23798.fna,N/A,S,1032
Escherichia coli,PATRIC_e.coli,562.23799.fna,N/A,S,629
Escherichia coli,PATRIC_e.coli,562.23800.fna,N/A,S,551
Escherichia coli,PATRIC_e.coli,562.23801.fna,N/A,S,983
Escherichia coli,PATRIC_e.coli,562.23802.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23803.fna,N/A,S,344
Escherichia coli,PATRIC_e.coli,562.23804.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23805.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23806.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23807.fna,N/A,S,498
Escherichia coli,PATRIC_e.coli,562.23808.fna,N/A,S,341
Escherichia coli,PATRIC_e.coli,562.23809.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23810.fna,N/A,S,1073
Escherichia coli,PATRIC_e.coli,562.23811.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23812.fna,N/A,S,1745
Escherichia coli,PATRIC_e.coli,562.23813.fna,N/A,S,210
Escherichia coli,PATRIC_e.coli,562.23814.fna,N/A,S,453
Escherichia coli,PATRIC_e.coli,562.23815.fna,N/A,S,396
Escherichia coli,PATRIC_e.coli,562.23816.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23817.fna,N/A,S,96
Escherichia coli,PATRIC_e.coli,562.23819.fna,N/A,S,1797
Escherichia coli,PATRIC_e.coli,562.23820.fna,N/A,S,177
Escherichia coli,PATRIC_e.coli,562.23821.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23822.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23823.fna,N/A,S,1321
Escherichia coli,PATRIC_e.coli,562.23824.fna,N/A,S,71
Escherichia coli,PATRIC_e.coli,562.23825.fna,N/A,S,1281
Escherichia coli,PATRIC_e.coli,562.23826.fna,N/A,S,194
Escherichia coli,PATRIC_e.coli,562.23827.fna,N/A,S,1823
Escherichia coli,PATRIC_e.coli,562.23828.fna,N/A,S,442
Escherichia coli,PATRIC_e.coli,562.23829.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23830.fna,N/A,S,1736
Escherichia coli,PATRIC_e.coli,562.23831.fna,N/A,R,333
Escherichia coli,PATRIC_e.coli,562.23832.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23833.fna,N/A,S,1533
Escherichia coli,PATRIC_e.coli,562.23834.fna,N/A,S,68
Escherichia coli,PATRIC_e.coli,562.23835.fna,N/A,S,735
Escherichia coli,PATRIC_e.coli,562.23836.fna,N/A,S,1490
Escherichia coli,PATRIC_e.coli,562.23837.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23838.fna,N/A,S,538
Escherichia coli,PATRIC_e.coli,562.23839.fna,N/A,S,333
Escherichia coli,PATRIC_e.coli,562.23840.fna,N/A,S,284
Escherichia coli,PATRIC_e.coli,562.23841.fna,N/A,S,1843
Escherichia coli,PATRIC_e.coli,562.23842.fna,N/A,S,793
Escherichia coli,PATRIC_e.coli,562.23843.fna,N/A,S,1226
Escherichia coli,PATRIC_e.coli,562.23844.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23845.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23846.fna,N/A,S,97
Escherichia coli,PATRIC_e.coli,562.23847.fna,N/A,S,1124
Escherichia coli,PATRIC_e.coli,562.23848.fna,N/A,S,355
Escherichia coli,PATRIC_e.coli,562.23849.fna,N/A,S,1402
Escherichia coli,PATRIC_e.coli,562.23850.fna,N/A,S,1133
Escherichia coli,PATRIC_e.coli,562.23851.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23852.fna,N/A,S,210
Escherichia coli,PATRIC_e.coli,562.23853.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.23854.fna,N/A,S,1648
Escherichia coli,PATRIC_e.coli,562.23855.fna,N/A,S,870
Escherichia coli,PATRIC_e.coli,562.23856.fna,N/A,S,93
Escherichia coli,PATRIC_e.coli,562.23857.fna,N/A,S,806
Escherichia coli,PATRIC_e.coli,562.23858.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23859.fna,N/A,S,1621
Escherichia coli,PATRIC_e.coli,562.23860.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23861.fna,N/A,S,1390
Escherichia coli,PATRIC_e.coli,562.23862.fna,N/A,R,1070
Escherichia coli,PATRIC_e.coli,562.23863.fna,N/A,S,951
Escherichia coli,PATRIC_e.coli,562.23864.fna,N/A,S,1799
Escherichia coli,PATRIC_e.coli,562.23865.fna,N/A,S,1250
Escherichia coli,PATRIC_e.coli,562.23866.fna,N/A,S,691
Escherichia coli,PATRIC_e.coli,562.23867.fna,N/A,S,1348
Escherichia coli,PATRIC_e.coli,562.23868.fna,N/A,S,224
Escherichia coli,PATRIC_e.coli,562.23869.fna,N/A,R,1619
Escherichia coli,PATRIC_e.coli,562.23870.fna,N/A,S,1880
Escherichia coli,PATRIC_e.coli,562.23871.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23872.fna,N/A,S,1545
Escherichia coli,PATRIC_e.coli,562.23873.fna,N/A,S,934
Escherichia coli,PATRIC_e.coli,562.23874.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23875.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23876.fna,N/A,S,86
Escherichia coli,PATRIC_e.coli,562.23877.fna,N/A,S,1500
Escherichia coli,PATRIC_e.coli,562.23878.fna,N/A,S,1697
Escherichia coli,PATRIC_e.coli,562.23879.fna,N/A,S,333
Escherichia coli,PATRIC_e.coli,562.23880.fna,N/A,S,633
Escherichia coli,PATRIC_e.coli,562.23881.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23882.fna,N/A,S,449
Escherichia coli,PATRIC_e.coli,562.23883.fna,N/A,S,177
Escherichia coli,PATRIC_e.coli,562.23885.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23886.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.23887.fna,N/A,S,24
Escherichia coli,PATRIC_e.coli,562.23888.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23889.fna,N/A,S,97
Escherichia coli,PATRIC_e.coli,562.23890.fna,N/A,S,1335
Escherichia coli,PATRIC_e.coli,562.23891.fna,N/A,S,1129
Escherichia coli,PATRIC_e.coli,562.23892.fna,N/A,S,303
Escherichia coli,PATRIC_e.coli,562.23893.fna,N/A,S,465
Escherichia coli,PATRIC_e.coli,562.23894.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23895.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23896.fna,N/A,S,97
Escherichia coli,PATRIC_e.coli,562.23897.fna,N/A,S,450
Escherichia coli,PATRIC_e.coli,562.23898.fna,N/A,S,550
Escherichia coli,PATRIC_e.coli,562.23899.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.23900.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23901.fna,N/A,S,561
Escherichia coli,PATRIC_e.coli,562.23902.fna,N/A,S,96
Escherichia coli,PATRIC_e.coli,562.23903.fna,N/A,S,1339
Escherichia coli,PATRIC_e.coli,562.23904.fna,N/A,S,1541
Escherichia coli,PATRIC_e.coli,562.23905.fna,N/A,S,128
Escherichia coli,PATRIC_e.coli,562.23906.fna,N/A,S,1848
Escherichia coli,PATRIC_e.coli,562.23907.fna,N/A,R,355
Escherichia coli,PATRIC_e.coli,562.23908.fna,N/A,S,161
Escherichia coli,PATRIC_e.coli,562.23909.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.23910.fna,N/A,S,854
Escherichia coli,PATRIC_e.coli,562.23911.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23912.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23914.fna,N/A,S,880
Escherichia coli,PATRIC_e.coli,562.23915.fna,N/A,S,824
Escherichia coli,PATRIC_e.coli,562.23916.fna,N/A,S,704
Escherichia coli,PATRIC_e.coli,562.23917.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23918.fna,N/A,S,469
Escherichia coli,PATRIC_e.coli,562.23919.fna,N/A,S,940
Escherichia coli,PATRIC_e.coli,562.23920.fna,N/A,S,785
Escherichia coli,PATRIC_e.coli,562.23921.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23922.fna,N/A,S,1746
Escherichia coli,PATRIC_e.coli,562.23923.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23924.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23925.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23926.fna,N/A,S,448
Escherichia coli,PATRIC_e.coli,562.23927.fna,N/A,S,119
Escherichia coli,PATRIC_e.coli,562.23928.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23929.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23930.fna,N/A,S,1562
Escherichia coli,PATRIC_e.coli,562.23931.fna,N/A,S,1802
Escherichia coli,PATRIC_e.coli,562.23932.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23933.fna,N/A,S,147
Escherichia coli,PATRIC_e.coli,562.23934.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23935.fna,N/A,S,976
Escherichia coli,PATRIC_e.coli,562.23936.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.28111.fna,R,N/A,1509
Escherichia coli,PATRIC_e.coli,562.28112.fna,R,N/A,37
Escherichia coli,PATRIC_e.coli,562.28113.fna,R,N/A,223
Escherichia coli,PATRIC_e.coli,562.28114.fna,R,N/A,332
Escherichia coli,PATRIC_e.coli,562.28131.fna,R,R,1285
Escherichia coli,PATRIC_e.coli,562.28132.fna,R,R,1207
Escherichia coli,PATRIC_e.coli,562.28389.fna,S,S,44
Escherichia coli,PATRIC_e.coli,562.28434.fna,R,R,946
Escherichia coli,PATRIC_e.coli,562.28435.fna,S,R,835
Escherichia coli,PATRIC_e.coli,562.28563.fna,R,S,773
Escherichia coli,PATRIC_e.coli,562.28565.fna,S,S,1175
Escherichia coli,PATRIC_e.coli,562.28566.fna,R,S,710
Escherichia coli,PATRIC_e.coli,562.28567.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.28805.fna,R,R,894
Escherichia coli,PATRIC_e.coli,562.28810.fna,R,N/A,332
Escherichia coli,PATRIC_e.coli,562.28811.fna,R,N/A,332
Escherichia coli,PATRIC_e.coli,562.28981.fna,R,N/A,332
Escherichia coli,PATRIC_e.coli,562.28982.fna,R,N/A,332
Escherichia coli,PATRIC_e.coli,562.28998.fna,R,N/A,37
Escherichia coli,PATRIC_e.coli,562.28999.fna,R,N/A,37
Escherichia coli,PATRIC_e.coli,562.29000.fna,R,N/A,37
Escherichia coli,PATRIC_e.coli,562.29001.fna,R,N/A,37
Escherichia coli,PATRIC_e.coli,562.29002.fna,R,N/A,37
Escherichia coli,PATRIC_e.coli,562.29003.fna,R,S,23
Escherichia coli,PATRIC_e.coli,562.29006.fna,R,S,773
Escherichia coli,PATRIC_e.coli,562.29007.fna,R,R,1442
Escherichia coli,PATRIC_e.coli,562.29008.fna,R,S,415
Escherichia coli,PATRIC_e.coli,562.29139.fna,S,S,490
Escherichia coli,PATRIC_e.coli,562.30304.fna,R,N/A,1011
Escherichia coli,PATRIC_e.coli,562.30306.fna,R,N/A,1011
Escherichia coli,PATRIC_e.coli,562.30307.fna,R,N/A,1011
Escherichia coli,PATRIC_e.coli,562.30308.fna,R,N/A,1011
Escherichia coli,PATRIC_e.coli,562.30309.fna,R,N/A,1157
Escherichia coli,PATRIC_e.coli,562.30310.fna,R,N/A,1157
Escherichia coli,PATRIC_e.coli,562.30349.fna,N/A,S,1257
Escherichia coli,PATRIC_e.coli,562.30362.fna,R,S,1818
Escherichia coli,PATRIC_e.coli,562.30434.fna,R,S,1058
Escherichia coli,PATRIC_e.coli,562.33280.fna,R,S,1570
Escherichia coli,PATRIC_e.coli,562.33281.fna,R,S,710
Escherichia coli,PATRIC_e.coli,562.34085.fna,R,R,27
Escherichia coli,PATRIC_e.coli,562.34086.fna,R,R,620
Escherichia coli,PATRIC_e.coli,562.34088.fna,S,S,636
Escherichia coli,PATRIC_e.coli,562.34089.fna,R,S,43
Escherichia coli,PATRIC_e.coli,562.42634.fna,R,R,27
Escherichia coli,PATRIC_e.coli,562.42636.fna,S,S,116
Escherichia coli,PATRIC_e.coli,562.42637.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42638.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42639.fna,R,S,1427
Escherichia coli,PATRIC_e.coli,562.42640.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42641.fna,R,S,447
Escherichia coli,PATRIC_e.coli,562.42643.fna,S,S,417
Escherichia coli,PATRIC_e.coli,562.42644.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42645.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42647.fna,R,R,1422
Escherichia coli,PATRIC_e.coli,562.42648.fna,S,S,116
Escherichia coli,PATRIC_e.coli,562.42649.fna,S,S,422
Escherichia coli,PATRIC_e.coli,562.42650.fna,R,S,1594
